,Year,Location,NC_Accession,Plot,pod_area,pod_length,lw_ratio,pod_per,pod_width,Block
3139,2022.0,RMT,HTS IL-51,1155.0,340.4874915,34.5778121,2.606250879,81.28992096,13.48833903,4.0
3140,2022.0,RMT,HTS IL-52,1080.0,404.4121064,38.04939643,2.643260799,88.68597557,14.49605359,2.0
3141,2022.0,RMT,HTS IL-53,1134.0,388.6345242,34.04682332,2.262565062,82.97953379,15.11154149,3.0
3142,2022.0,RMT,HTS IL-54,1217.0,410.9314277,34.96378623,2.25767608,85.73949091,15.68430124,5.0
3143,2022.0,RMT,HTS IL-55,1089.0,331.9657675,31.84018529,2.34725572,77.10471244,13.72829134,2.0
3144,2022.0,RMT,HTS IL-56,1212.0,350.3500154,33.06222337,2.339189175,80.26840133,14.2040655,5.0
3145,2022.0,RMT,HTS IL-58,1195.0,278.4668877,30.20636984,2.473522429,71.96242029,12.25145544,5.0
3146,2022.0,RMT,HTS IL-59,1173.0,391.177258,36.00899923,2.462690283,86.6949873,14.68300808,4.0
3147,2022.0,RMT,HTS IL-65,1165.0,349.6137338,32.61682436,2.3087362,79.16250341,14.24103414,4.0
3148,2022.0,RMT,HTS IL-66,1219.0,299.2983735,31.72541371,2.532961422,74.90871782,12.58885161,5.0
3149,2022.0,RMT,HTS IL-67,1222.0,256.2159975,29.43969214,2.506873631,69.89909604,11.8102833,5.0
3150,2022.0,RMT,HTS IL-68,1065.0,468.8062587,38.70813492,2.382364087,93.18275297,16.37865991,2.0
3151,2022.0,RMT,HTS IL-71,1214.0,256.9079592,28.40883701,2.376445579,68.33578183,12.0774475,5.0
3152,2022.0,RMT,HTS IL-72,1063.0,365.4610301,33.90657543,2.354022075,81.73780632,14.41165351,2.0
3153,2022.0,RMT,HTS IL-73,1259.0,345.5775234,32.47592285,2.307825914,78.97170748,14.12045897,6.0
3154,2022.0,RMT,HTS IL-74,1136.0,317.5376598,30.80815497,2.266943128,75.11866164,13.70625987,3.0
3155,2022.0,RMT,HTS IL-76,1036.0,454.9345912,37.3277786,2.333638649,90.46212869,16.0326122,1.0
3156,2022.0,RMT,HTS IL-77,1182.0,420.662995,39.12070459,2.694772879,91.40752271,14.62414326,4.0
3157,2022.0,RMT,HTS IL-84,1069.0,392.0847499,34.44268445,2.261954868,84.00956567,15.32654309,2.0
3158,2022.0,RMT,HTS IL-88,1196.0,347.3557165,34.44270423,2.598017003,80.91563787,13.29402842,5.0
3159,2022.0,RMT,N05006,1101.0,451.0342118,38.19951518,2.443415696,91.18517639,15.71147128,3.0
3160,2022.0,RMT,N10066,1093.0,440.4509231,40.02160667,2.646739342,94.38173267,15.39619346,2.0
3161,2022.0,RMT,N11055,1126.0,447.6910154,38.76791977,2.511552914,92.0740973,15.48375453,3.0
3162,2022.0,RMT,N12009,1263.0,402.1255545,37.12938702,2.558204479,87.85575547,14.63956281,6.0
3163,2022.0,RMT,N13031,1059.0,387.4601523,35.1516881,2.400203438,84.53231858,14.72441634,2.0
3164,2022.0,RMT,N13042,1083.0,483.0331913,41.96284256,2.681294634,97.66889983,15.72445718,2.0
3165,2022.0,RMT,N13051,1274.0,360.3220468,36.26616395,2.667044966,84.61843207,13.66075239,6.0
3166,2022.0,RMT,N14001,1264.0,401.3339987,37.67347656,2.626043283,88.19979971,14.42954919,6.0
3167,2022.0,RMT,N14002,1031.0,485.498353,40.45056711,2.522184627,96.1913891,16.18776533,1.0
3168,2022.0,RMT,N14004,1254.0,428.0121323,38.28634997,2.560374379,90.41692336,15.03600366,6.0
3169,2022.0,RMT,N14007,1249.0,415.8413734,38.22530693,2.608667365,89.97891402,14.76294889,6.0
3170,2022.0,RMT,N14009,1186.0,456.2889523,39.15725847,2.527502048,92.73074552,15.63361799,4.0
3171,2022.0,RMT,N14017,1081.0,504.7839181,42.14109301,2.636495107,98.6646728,16.13788826,2.0
3172,2022.0,RMT,N14027,1023.0,447.9259832,39.6429566,2.592274122,94.03480484,15.36695207,1.0
3173,2022.0,RMT,N14039,1041.0,438.747077,38.24961356,2.515543311,91.28586106,15.32520236,1.0
3174,2022.0,RMT,N15017,1287.0,423.8461829,39.51572588,2.594320641,92.73634767,15.32972235,6.0
3175,2022.0,RMT,N15039,1288.0,405.949216,37.33648841,2.522230705,88.54930052,14.85201008,6.0
3176,2022.0,RMT,N15041,1204.0,448.6649394,39.16535448,2.571271903,92.82888935,15.34146496,5.0
3177,2022.0,RMT,N15044,1027.0,461.9495871,39.92097398,2.594759436,93.89643186,15.51920347,1.0
3178,2022.0,RMT,N15053,1273.0,428.7653875,37.4299875,2.444478609,89.68106805,15.32232152,6.0
3179,2022.0,RMT,N15060,1213.0,492.4433873,40.1485261,2.455472679,95.60542973,16.5137751,5.0
3180,2022.0,RMT,N15066,1058.0,486.5097849,40.28425371,2.527418211,95.76390946,16.07006272,2.0
3181,2022.0,RMT,N16005,1268.0,422.3526834,38.6796537,2.568500146,91.85758656,15.15962871,6.0
3182,2022.0,RMT,N16011,1278.0,418.8887444,36.87776789,2.43317686,87.8283041,15.30047738,6.0
3183,2022.0,RMT,N16012,1066.0,502.4135148,40.00907586,2.421711694,96.02248026,16.66889549,2.0
3184,2022.0,RMT,N16021,1256.0,439.9524133,39.06878553,2.565448314,92.36240789,15.35962572,6.0
3185,2022.0,RMT,N16028,1148.0,435.8154431,39.47953452,2.654840728,92.92334764,15.00329919,4.0
3186,2022.0,RMT,N16030,1252.0,423.9540492,39.01584512,2.696671564,90.95149946,14.55359017,6.0
3187,2022.0,RMT,N16032,1207.0,450.3553805,38.66506983,2.491618666,92.28194822,15.64789729,5.0
3188,2022.0,RMT,N16034,1104.0,324.5957419,31.47632076,2.314661535,76.32861715,13.68944552,3.0
3189,2022.0,RMT,N16035,1206.0,499.4032675,40.58343074,2.515855148,95.88073983,16.19429754,5.0
3190,2022.0,RMT,N16050,1183.0,431.729933,39.31412548,2.591254247,90.55319489,15.16762726,4.0
3191,2022.0,RMT,N16055,1085.0,444.5014323,38.91118755,2.522044917,92.10806685,15.46243891,2.0
3192,2022.0,RMT,N17036,1174.0,506.6473488,42.4364073,2.61510664,99.83701921,16.33236975,4.0
3193,2022.0,RMT,N17037,1236.0,497.4707469,41.43140478,2.592158474,97.654595,16.05297397,5.0
3194,2022.0,RMT,N17039,1049.0,470.1432157,41.26834467,2.621199588,96.81630258,15.83568063,2.0
3195,2022.0,RMT,N17040,1053.0,480.8999002,41.11811572,2.601734071,96.91599085,15.90718557,2.0
3196,2022.0,RMT,N17041,1143.0,406.5390753,36.82483534,2.482413008,87.54833744,14.91552017,3.0
3197,2022.0,RMT,N17042,1011.0,488.1997354,40.6122235,2.541271503,96.78701509,16.04868772,1.0
3198,2022.0,RMT,N17044,1008.0,535.6030307,43.25593635,2.606617985,101.3276541,16.61071958,1.0
3199,2022.0,RMT,N17045,1235.0,426.925609,38.08318328,2.567878243,89.92322897,14.96244714,5.0
3200,2022.0,RMT,N17046,1270.0,411.5681893,37.78791144,2.555234035,89.59855804,14.91388418,6.0
3201,2022.0,RMT,N17047,1149.0,410.730508,37.66419539,2.608936634,88.52086299,14.5047922,4.0
3202,2022.0,RMT,N18002,1197.0,500.6953832,39.55803902,2.346048795,95.24901758,16.99102292,5.0
3203,2022.0,RMT,N18010,1239.0,423.6622127,37.9157082,2.500775758,89.55196059,15.24581836,5.0
3204,2022.0,RMT,N18011,1088.0,457.3416533,39.50520036,2.571872825,93.07196744,15.45287249,2.0
3205,2022.0,RMT,N18012,1247.0,480.1736683,40.64255619,2.566913056,95.72200342,15.92926136,6.0
3206,2022.0,RMT,N18015,1006.0,523.8054958,42.0177872,2.5395651,99.75115452,16.64830015,1.0
3207,2022.0,RMT,N18018,1119.0,440.2449797,39.2842725,2.640034957,92.75809496,15.07591462,3.0
3208,2022.0,RMT,N18026,1132.0,481.5877526,41.02939522,2.608111169,96.78199532,15.97317474,3.0
3209,2022.0,RMT,N18029,1099.0,472.6904869,40.41928865,2.533015367,96.01999013,15.99405434,3.0
3210,2022.0,RMT,N18033,1037.0,445.0154428,39.46856231,2.592101564,93.66462802,15.46521413,1.0
3211,2022.0,RMT,N18034,1176.0,419.2113457,37.21458253,2.430823085,90.4670686,15.35841861,4.0
3212,2022.0,RMT,N18035,1130.0,480.2594719,38.90437269,2.392715611,93.70496003,16.24394392,3.0
3213,2022.0,RMT,N18036,1215.0,447.7179148,38.34438332,2.469544563,91.64676872,15.64009917,5.0
3214,2022.0,RMT,N18037,1179.0,497.797993,41.97896097,2.585093425,98.46286092,16.45123503,4.0
3215,2022.0,RMT,N18038,1243.0,477.4049541,40.94662984,2.637402076,96.23305806,15.6759423,6.0
3216,2022.0,RMT,N18039,1253.0,462.3305788,39.51869373,2.501590634,93.4950375,15.86193572,6.0
3217,2022.0,RMT,N18040,1057.0,460.6414626,38.97451244,2.507422569,93.09584703,15.62371945,2.0
3218,2022.0,RMT,N18041,1048.0,487.1553375,41.55496792,2.655798344,96.65901424,15.71477864,1.0
3219,2022.0,RMT,N18042,1150.0,495.7515438,38.74966227,2.292845283,94.53021042,17.00560339,4.0
3220,2022.0,RMT,N18043,1272.0,441.0348491,37.97826922,2.467293332,90.71264172,15.54103804,6.0
3221,2022.0,RMT,N18044,1191.0,528.697785,41.34452536,2.454659154,99.09440287,16.96152303,4.0
3222,2022.0,RMT,N18045,1046.0,504.7271384,40.34414672,2.454537535,97.4288132,16.79565302,1.0
3223,2022.0,RMT,N18047,1001.0,427.2489573,39.59527368,2.708483274,92.42156029,14.72444197,1.0
3224,2022.0,RMT,N18048,1028.0,413.6947168,38.84304112,2.667925634,90.49582675,14.64275729,1.0
3225,2022.0,RMT,N18049,1228.0,416.1775566,36.35294643,2.403132535,86.99715755,15.26208084,5.0
3226,2022.0,RMT,N18050,1073.0,428.7893696,38.37780501,2.541221451,90.23005314,15.19748695,2.0
3227,2022.0,RMT,N18051,1016.0,484.2410841,39.94914211,2.486609564,94.73746751,16.26969973,1.0
3228,2022.0,RMT,N18053,1113.0,471.880404,37.86484904,2.293810402,90.0425232,16.54181733,3.0
3229,2022.0,RMT,N18055,1106.0,529.6327228,41.54235367,2.440878269,99.34515858,17.1201333,3.0
3230,2022.0,RMT,N19001,1118.0,463.0464427,38.97979829,2.455359674,93.16849819,15.93101817,3.0
3231,2022.0,RMT,N19002,1052.0,438.3659996,39.79441858,2.64110462,93.17755234,15.18144611,2.0
3232,2022.0,RMT,N19003,1060.0,511.6451048,42.44104511,2.635341069,99.52781151,16.21412182,2.0
3233,2022.0,RMT,N19004,1205.0,401.7973058,35.79164714,2.405735362,86.24782117,14.96774301,5.0
3234,2022.0,RMT,N19005,1129.0,471.3587273,41.33890591,2.705115109,96.37892812,15.36428419,3.0
3235,2022.0,RMT,N19006,1002.0,430.3356214,40.0846192,2.738751327,92.52877441,14.7267117,1.0
3236,2022.0,RMT,N19007,1078.0,448.8316669,38.77090948,2.457369365,92.48190237,15.79329074,2.0
3237,2022.0,RMT,N19008,1158.0,420.3473051,38.72954372,2.592144826,90.46071844,15.05083677,4.0
3238,2022.0,RMT,N19009,1026.0,472.5133091,40.51443657,2.534622843,97.20565909,16.24355843,1.0
3239,2022.0,RMT,N19010,1087.0,524.3852657,43.16755995,2.673168361,100.3891213,16.29432384,2.0
3240,2022.0,RMT,N19011,1034.0,491.2112636,42.71039381,2.687442523,98.93439961,15.96507787,1.0
3241,2022.0,RMT,N19012,1154.0,441.5665706,40.17270799,2.67219544,93.59014014,15.13529434,4.0
3242,2022.0,RMT,N19013,1084.0,492.8879356,40.25117924,2.492947889,95.74344204,16.23428239,2.0
3243,2022.0,RMT,N19014,1277.0,472.0310157,39.94167055,2.526110417,94.49028085,15.87988068,6.0
3244,2022.0,RMT,N19015,1185.0,486.6375964,38.50813304,2.300316783,94.00160557,16.8635626,4.0
3245,2022.0,RMT,N19016,1230.0,527.8510147,39.89889728,2.304880803,97.19366662,17.4274354,5.0
3246,2022.0,RMT,N19017,1017.0,529.1435046,42.98922199,2.577744607,101.3204177,16.78412536,1.0
3247,2022.0,RMT,N19018,1177.0,447.9591149,39.04158334,2.525586846,92.83312,15.49531132,4.0
3248,2022.0,RMT,N19019,1286.0,444.7691446,37.79416965,2.418953595,91.26679068,15.67378741,6.0
3249,2022.0,RMT,N19020,1210.0,491.9612266,39.95756705,2.427297915,95.99007815,16.64035999,5.0
3250,2022.0,RMT,N19021,1159.0,517.2302104,41.79177078,2.514997041,99.61710307,16.69590042,4.0
3251,2022.0,RMT,N19022,1097.0,493.7918735,41.18030399,2.542709444,96.99343673,16.27039052,3.0
3252,2022.0,RMT,N19023,1260.0,316.870418,31.88292423,2.417174157,76.10584037,13.18888263,6.0
3253,2022.0,RMT,N19024,1077.0,469.5681921,41.21149568,2.659719303,96.47707029,15.6948569,2.0
3254,2022.0,RMT,N19025,1092.0,454.5376004,40.22699904,2.566967938,95.10738839,15.80708629,2.0
3255,2022.0,RMT,N19026,1125.0,509.407181,41.25068727,2.534255442,98.1715972,16.38933316,3.0
3256,2022.0,RMT,N19027,1019.0,469.220633,40.79491615,2.591507535,95.8559418,15.82739838,1.0
3257,2022.0,RMT,N19028,1045.0,460.1036759,42.00842013,2.760389226,97.37124339,15.30925507,1.0
3258,2022.0,RMT,N19029,1120.0,452.4723451,39.90071155,2.612697968,93.84321288,15.38213081,3.0
3259,2022.0,RMT,N19030,1279.0,383.8089961,36.93843454,2.642711656,86.62211901,14.10380696,6.0
3260,2022.0,RMT,N19031,1108.0,450.0123012,39.46376525,2.590927878,92.50968933,15.41855869,3.0
3261,2022.0,RMT,N19032,1103.0,456.5377656,40.06694641,2.59641445,94.10533927,15.55961309,3.0
3262,2022.0,RMT,N19033,1229.0,448.7429242,38.85805557,2.538061183,92.39076472,15.36831333,5.0
3263,2022.0,RMT,N19034,1198.0,448.8185433,39.37669925,2.594473278,92.87125903,15.26203907,5.0
3264,2022.0,RMT,N19035,1284.0,411.0794925,37.78698754,2.621469686,88.98692607,14.50028249,6.0
3265,2022.0,RMT,N19036,1100.0,488.4176033,41.94493992,2.679728606,97.98595703,15.77179094,3.0
3266,2022.0,RMT,N19037,1056.0,438.5745511,40.46691138,2.666317407,94.08167654,15.24522187,2.0
3267,2022.0,RMT,N19038,1224.0,408.3700406,37.84709458,2.554788379,89.60868596,14.90208802,5.0
3268,2022.0,RMT,N19039,1193.0,462.5371032,40.13803261,2.588588647,94.49904149,15.55062793,5.0
3269,2022.0,RMT,N19040,1114.0,472.6888809,40.29153983,2.568316402,95.30116514,15.76405739,3.0
3270,2022.0,RMT,N19041,1012.0,474.6767583,41.01530666,2.624880879,96.04242493,15.78298264,1.0
3271,2022.0,RMT,N19042,1160.0,445.6026972,37.61845869,2.38245272,90.87890119,15.91237463,4.0
3272,2022.0,RMT,N19043,1241.0,460.3775943,40.19398056,2.629377137,94.13005808,15.38687868,6.0
3273,2022.0,RMT,N19044,1200.0,477.7451891,40.27221406,2.533108001,95.28366841,16.07702434,5.0
3274,2022.0,RMT,N19045,1211.0,449.1622247,38.16009278,2.447788076,91.98843486,15.7358289,5.0
3275,2022.0,RMT,N19046,1169.0,426.1977909,37.84294668,2.523704027,90.3255168,15.08525194,4.0
3276,2022.0,RMT,N19047,1267.0,419.0529293,36.37868592,2.389522084,87.19973851,15.35938086,6.0
3277,2022.0,RMT,N19048,1138.0,466.9893417,39.33933529,2.505325383,93.74175929,15.80597185,3.0
3278,2022.0,RMT,N19049,1202.0,440.8834258,38.27738656,2.479668548,91.52902018,15.56071814,5.0
3279,2022.0,RMT,N19050,1153.0,404.249872,35.53170685,2.372120671,85.90845074,15.01021993,4.0
3280,2022.0,RMT,N21001,1144.0,479.9812426,40.51975236,2.566764738,95.58129126,16.01491845,3.0
3281,2022.0,RMT,N21002,1166.0,428.4863867,38.99232641,2.615105662,91.31755599,15.06936464,4.0
3282,2022.0,RMT,N21003,1135.0,472.2435766,40.22233164,2.545168289,94.55820077,15.91109008,3.0
3283,2022.0,RMT,N21004,1117.0,503.6893268,40.4565834,2.443002703,96.19313961,16.68031581,3.0
3284,2022.0,RMT,N21005,1194.0,441.8704842,40.02811981,2.67665738,93.39196034,15.05567225,5.0
3285,2022.0,RMT,N21006,1015.0,446.6528837,39.59666104,2.596279526,93.63134211,15.31202526,1.0
3286,2022.0,RMT,N21007,1167.0,424.7561945,36.79095403,2.404884768,88.93102183,15.36943462,4.0
3287,2022.0,RMT,N21008,1156.0,453.574909,38.01164782,2.420288757,91.47939208,15.85738087,4.0
3288,2022.0,RMT,N21009,1071.0,543.0040917,42.93786629,2.580370595,100.710221,16.82100756,2.0
3289,2022.0,RMT,N21010,1082.0,405.2654883,37.68794859,2.593398326,89.19564168,14.66642519,2.0
3290,2022.0,RMT,N21011,1232.0,425.4238452,39.36274034,2.667878113,91.48756546,14.79023263,5.0
3291,2022.0,RMT,N21012,1237.0,407.8796168,37.72727012,2.511410377,89.3707598,15.08306777,5.0
3292,2022.0,RMT,N21013,1047.0,484.9286576,40.8215787,2.570415772,96.45587189,15.93723187,1.0
3293,2022.0,RMT,N21014,1074.0,524.9120399,42.10262151,2.495115218,100.0147075,16.97900045,2.0
3294,2022.0,RMT,N21015,1010.0,443.4223493,40.12133392,2.64304737,93.73983401,15.27927976,1.0
3295,2022.0,RMT,N21016,1091.0,486.1044367,38.96738002,2.341505892,94.16263018,16.66576569,2.0
3296,2022.0,RMT,N21017,1187.0,412.9208346,36.54420535,2.43763664,87.55044957,15.07204246,4.0
3297,2022.0,RMT,N21018,1098.0,482.4005092,40.33060206,2.537090021,95.44534362,15.99151528,3.0
3298,2022.0,RMT,N21019,1250.0,399.7374745,36.6964561,2.525191521,87.10496512,14.6225715,6.0
3299,2022.0,RMT,N21020,1285.0,438.4485867,40.02585126,2.684306004,92.58999736,15.00428323,6.0
3300,2022.0,RMT,N21021,1181.0,513.9050984,42.35888178,2.56599518,100.6847188,16.62069946,4.0
3301,2022.0,RMT,N21022,1022.0,431.9970297,39.04049932,2.595393261,91.50126045,15.03680582,1.0
3302,2022.0,RMT,N21023,1096.0,493.7729225,41.93100778,2.681199642,97.78024366,15.7205715,2.0
3303,2022.0,RMT,N21024,1152.0,479.1263513,40.38066193,2.549949147,95.1214613,15.89613297,4.0
3304,2022.0,RMT,N21025,1112.0,471.3873833,40.65556395,2.613499152,95.03402228,15.66968797,3.0
3305,2022.0,RMT,N21026,1133.0,410.16225,36.97950282,2.494434828,88.23728285,14.89931092,3.0
3306,2022.0,RMT,N21027,1192.0,407.085047,36.83415888,2.516425345,87.41133685,14.73165853,4.0
3307,2022.0,RMT,N21028,1020.0,448.6936952,39.3333061,2.565462915,92.95582966,15.41438513,1.0
3308,2022.0,RMT,N21029,1094.0,421.9498187,38.07401367,2.541988596,90.01694388,15.08677746,2.0
3309,2022.0,RMT,N21030,1238.0,411.9100586,37.37176116,2.505949049,89.09490595,15.02399337,5.0
3310,2022.0,RMT,N21031,1265.0,375.3912803,35.12894437,2.4537774,83.85636952,14.38585176,6.0
3311,2022.0,RMT,N21032,1007.0,438.8643765,38.2584658,2.485355651,91.38083348,15.53225739,1.0
3312,2022.0,RMT,N21033,1248.0,436.1272055,40.24806633,2.713521062,94.64572723,15.09205581,6.0
3313,2022.0,RMT,N21034,1062.0,475.6070776,40.74172175,2.578028572,95.82720846,15.94794819,2.0
3314,2022.0,RMT,N21035,1234.0,398.3673584,38.19283525,2.69634977,88.38013008,14.27715176,5.0
3315,2022.0,RMT,N21036,1261.0,398.4804522,37.403424,2.603035641,87.53549911,14.44883032,6.0
3316,2022.0,RMT,N21037,1189.0,395.4692179,36.91596469,2.598485178,87.21984391,14.3211931,4.0
3317,2022.0,RMT,N21038,1115.0,437.634287,36.55736067,2.303563335,88.88199043,15.96784044,3.0
3318,2022.0,RMT,N21039,1123.0,429.8658468,35.83207472,2.278027973,87.29348969,15.84909911,3.0
3319,2022.0,RMT,N21040,1161.0,440.473359,36.80303742,2.335089433,89.28468806,15.84699501,4.0
3320,2022.0,RMT,N21041,1147.0,454.7308953,39.18762274,2.54853276,93.370113,15.54844619,4.0
3321,2022.0,RMT,N21042,1044.0,467.8502804,39.93034619,2.477276755,95.17626,16.20401486,1.0
3322,2022.0,RMT,N21043,1188.0,455.4120705,37.25869914,2.291715825,90.89275087,16.34000517,4.0
3323,2022.0,RMT,N21044,1032.0,479.8578814,39.69475937,2.459570904,94.88040869,16.22719159,1.0
3324,2022.0,RMT,N96076L,1116.0,412.6178324,37.40972026,2.532140924,89.13691012,14.86767755,3.0
3325,2022.0,RMT,NC 20,1021.0,481.719678,41.79610464,2.63903687,97.60865533,15.97029816,1.0
3326,2022.0,RMT,NC 20,1050.0,481.4954424,41.73274609,2.709854854,97.04638864,15.50066917,2.0
3327,2022.0,RMT,NC 20,1122.0,458.5539405,40.2171434,2.616396786,94.78555493,15.4661009,3.0
3328,2022.0,RMT,NC 20,1180.0,452.3154735,39.08190944,2.521933507,92.48292875,15.58041796,4.0
3329,2022.0,RMT,NC 20,1209.0,474.8921014,41.22300009,2.643998813,97.28154809,15.70008266,5.0
3330,2022.0,RMT,NC 20,1245.0,394.3217904,37.25798325,2.59114287,87.36810678,14.46567104,6.0
3331,2022.0,RMT,NC-V 11,1075.0,409.1489874,36.78196365,2.476059014,87.85773166,14.98943072,2.0
3332,2022.0,RMT,Perry,1231.0,363.7267376,34.59472563,2.432129348,83.28107622,14.27631883,5.0
3333,2022.0,RMT,PI 497429,1275.0,385.5711761,35.47352638,2.448061385,84.86741733,14.60298038,6.0
3334,2022.0,RMT,PI 576636,1162.0,478.0147103,39.6675647,2.481972385,94.37148765,16.08636887,4.0
3335,2022.0,RMT,SPT 07-01,1140.0,476.8251842,38.40940363,2.358731646,92.6299426,16.54677406,3.0
3336,2022.0,RMT,SPT 10-12ol,1220.0,384.8310545,34.51992862,2.414488373,83.23457205,14.53550729,5.0
3337,2022.0,RMT,Sullivan,1040.0,427.6646206,37.7340874,2.483775198,90.17684588,15.28170168,1.0
3338,2022.0,RMT,Sullivan,1086.0,452.9420648,39.23846468,2.559908191,92.52098819,15.42915569,2.0
3339,2022.0,RMT,Sullivan,1141.0,448.750157,39.42020258,2.575597712,93.47351889,15.41209505,3.0
3340,2022.0,RMT,Sullivan,1157.0,446.7529259,39.16871754,2.564073332,92.97003689,15.39468407,4.0
3341,2022.0,RMT,Sullivan,1227.0,410.2693853,37.42729693,2.553242401,88.25540576,14.7368835,5.0
3342,2022.0,RMT,Sullivan,1262.0,406.6594387,36.54778428,2.466508911,87.3017161,14.92165256,6.0
3343,2022.0,RMT,Tifguard,1033.0,337.3111437,32.01099153,2.288433815,77.79473191,14.06692732,1.0
3344,2022.0,RMT,Walton,1042.0,420.678525,37.28195581,2.471334579,89.11519701,15.17075298,1.0
3345,2022.0,RMT,Wynne,1030.0,428.9693748,38.07973357,2.531722419,89.96307894,15.06531107,1.0
3346,2022.0,RMT,Wynne,1124.0,400.7175418,36.86294288,2.541678831,87.18583911,14.60136238,3.0
3347,2022.0,RMT,Wynne,1258.0,447.2765818,38.60964332,2.523087187,91.89964756,15.43977172,6.0
3348,2022.0,WHI,HTS IL-44,1001.0,326.6485921,31.81684375,2.347338871,77.0145684,13.66952128,1.0
3349,2022.0,WHI,20IL-8,1002.0,357.1327871,34.01833761,2.419932124,81.12368091,14.03305254,1.0
3350,2022.0,WHI,N17045,1003.0,428.956279,37.79246003,2.505165108,89.77890153,15.18366686,1.0
3351,2022.0,WHI,N14039,1004.0,385.8080797,35.17738694,2.420198516,84.34775481,14.6231832,1.0
3352,2022.0,WHI,Bailey II,1005.0,414.0102312,36.98574763,2.488029427,88.07258904,14.93647811,1.0
3353,2022.0,WHI,N14001,1006.0,400.3289083,37.22898375,2.541483559,88.08869211,14.75048309,1.0
3354,2022.0,WHI,N21036,1007.0,385.3097326,36.71260188,2.634342631,86.06107405,13.9992889,1.0
3355,2022.0,WHI,N21002,1008.0,405.7587169,36.63884959,2.485216694,87.2767494,14.90936536,1.0
3356,2022.0,WHI,HTS IL-22,1009.0,357.0376191,32.31464486,2.212811452,79.39493159,14.6869046,1.0
3357,2022.0,WHI,N21011,1010.0,441.9087346,39.56276578,2.612415782,92.26707885,15.25260441,1.0
3358,2022.0,WHI,PI 576636,1011.0,389.0908705,34.61355417,2.33995322,83.90060355,14.9015978,1.0
3359,2022.0,WHI,20IL-27,1012.0,333.4711339,32.44642974,2.398809965,77.95809183,13.57933004,1.0
3360,2022.0,WHI,HTS 20-03,1013.0,349.0796388,33.37612675,2.40514215,80.17323331,13.9801196,1.0
3361,2022.0,WHI,N18038,1014.0,434.9943724,38.58493733,2.561115367,91.0694625,15.17956098,1.0
3363,2022.0,WHI,N17046,1016.0,400.3974469,37.53380735,2.623845276,88.38574328,14.39705699,1.0
3364,2022.0,WHI,N19036,1017.0,404.5598915,37.16960837,2.514912271,88.43460243,14.844492,1.0
3365,2022.0,WHI,N16012,1018.0,410.5207397,36.60832962,2.466823437,87.31755674,14.90632134,1.0
3366,2022.0,WHI,Sullivan,1019.0,384.8006494,35.41525004,2.447214463,84.55692451,14.56112842,1.0
3367,2022.0,WHI,HTS IL-28,1020.0,287.4641636,29.74194029,2.325528964,71.94835083,12.80859275,1.0
3368,2022.0,WHI,N18037,1021.0,432.9920759,37.95355767,2.475872833,90.49551809,15.40687599,1.0
3369,2022.0,WHI,N18029,1022.0,425.2784546,38.36012572,2.567342036,90.50419942,15.02611486,1.0
3370,2022.0,WHI,N19009,1023.0,435.2798837,37.81451611,2.471047055,90.27761868,15.37310926,1.0
3371,2022.0,WHI,NC 20,1024.0,426.3977144,37.89175083,2.515941183,90.01535465,15.17214921,1.0
3372,2022.0,WHI,N21001,1025.0,416.8228684,37.30849051,2.498906708,89.37526002,15.20962828,1.0
3373,2022.0,WHI,N15041,1026.0,385.8899843,36.37281681,2.548026189,85.56309674,14.34980198,1.0
3374,2022.0,WHI,N19020,1027.0,431.2952305,37.14388427,2.398178301,89.27564593,15.66877899,1.0
3375,2022.0,WHI,N17047,1028.0,389.6984574,36.32889621,2.501152285,86.44604519,14.58960164,1.0
3376,2022.0,WHI,N19030,1029.0,388.5247202,36.72158493,2.527848716,87.0589546,14.62308138,1.0
3377,2022.0,WHI,20IL-5,1030.0,398.8155628,36.9039416,2.527085097,87.26784168,14.6273882,1.0
3378,2022.0,WHI,Comrade,1031.0,433.761567,37.01370325,2.394436156,88.75321889,15.58222242,1.0
3379,2022.0,WHI,N18049,1032.0,440.120953,37.42841455,2.402285928,89.84051993,15.73032158,1.0
3380,2022.0,WHI,N21022,1033.0,469.7634907,40.41294845,2.619684396,95.25081693,15.65093413,1.0
3381,2022.0,WHI,HTS IL-55,1034.0,285.0876945,29.83968719,2.372510132,71.70794756,12.63185424,1.0
3382,2022.0,WHI,N21025,1035.0,405.0123592,37.67601857,2.585135206,88.95410926,14.66675218,1.0
3383,2022.0,WHI,N17044,1036.0,465.8404765,39.23816791,2.459788117,93.54248924,16.05318104,1.0
3384,2022.0,WHI,N05006,1037.0,366.9433295,34.0189034,2.376458454,81.95571395,14.41673923,1.0
3385,2022.0,WHI,HTS IL-73,1038.0,367.6014178,33.59645902,2.299483831,81.34599499,14.6347075,1.0
3386,2022.0,WHI,N14002,1039.0,451.9359322,39.09617113,2.535995175,92.98668954,15.51422935,1.0
3387,2022.0,WHI,20IL-19,1040.0,332.3447797,30.52558955,2.135900257,76.05524651,14.3794602,1.0
3388,2022.0,WHI,20IL-33,1041.0,394.5753175,34.78196731,2.297997154,84.40930271,15.25025072,1.0
3389,2022.0,WHI,N21015,1042.0,419.092256,37.82683742,2.569998054,89.48850142,14.84324131,1.0
3390,2022.0,WHI,N17039,1043.0,422.0990994,37.86895811,2.514642337,89.82295422,15.14853025,1.0
